,estimated_delivery_price,best_bid_amount,best_ask_amount,underlying_index,bid_iv,ask_iv,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,greeks,stats,state,timestamp
308,66276.74,13.0,12.2,BTC-28MAR25,78.04,84.07,72869.87,79.33,1.0275,1.0485,0.0,245.9,1.209,0.919,1.0245,"[[1.0485, 12.2], [1.0575, 13.0]]","[[1.0275, 13.0], [1.0185, 0.1]]",1.04114617,BTC-28MAR25-140000-P,1.032,66276.74,23211204232,"{'rho': -1159.45978, 'theta': -29.3262, 'vega': 250.61223, 'gamma': 1e-05, 'delta': -0.68153}","{'volume_usd': 962287.73, 'volume': 13.0, 'price_change': -8.1166, 'low': 1.0245, 'high': 1.115}",open,1713863903052
309,66276.79,4.0,23.0,BTC-27SEP24,97.68,100.46,69343.69,99.07,0.0008,0.001,0.0,217.2,0.0155,0.0001,0.0007,"[[0.001, 23.0], [0.0011, 5.0], [0.0012, 26.4], [0.0095, 11.0]]","[[0.0008, 4.0], [0.0005, 20.3], [0.0002, 15.0], [0.0001, 1179.0]]",0.00094174,BTC-27SEP24-15000-P,0.0009,66276.79,23211204723,"{'rho': -1.35967, 'theta': -1.57164, 'vega': 4.97957, 'gamma': 0.0, 'delta': -0.00366}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863903868
310,66276.58,9.9,25.5,BTC-27DEC24,74.18,76.62,70903.82,75.39,0.0285,0.0315,0.0,505.1,0.0785,0.012,0.0295,"[[0.0315, 25.5], [0.032, 3.0], [0.0475, 24.0]]","[[0.0285, 9.9], [0.028, 6.0], [0.0275, 14.0], [0.025, 3.0], [0.015, 3.0]]",0.03245009,BTC-27DEC24-36000-P,0.03,66276.58,23211206791,"{'rho': -53.22315, 'theta': -13.27332, 'vega': 87.31034, 'gamma': 0.0, 'delta': -0.08053}","{'volume_usd': 33121.93, 'volume': 17.0, 'price_change': 1.7241, 'low': 0.029, 'high': 0.0295}",open,1713863906010
311,66276.69,0.8,6.9,SYN.BTC-10MAY24,65.31,66.62,66473.2875,65.96,0.026,0.027,0.0,80.7,0.0725,0.006,0.026,"[[0.027, 6.9], [0.028, 25.0], [0.0285, 91.0], [0.041, 10.0], [0.055, 48.0]]","[[0.026, 0.8], [0.0235, 85.0], [0.013, 5.0], [0.005, 7.0], [0.0005, 7.0]]",0.02700428,BTC-10MAY24-72000-C,0.0265,66276.69,23211207752,"{'rho': 8.80475, 'theta': -98.59757, 'vega': 50.6578, 'gamma': 4e-05, 'delta': 0.3118}","{'volume_usd': 208988.16, 'volume': 103.9, 'price_change': -10.3448, 'low': 0.026, 'high': 0.031}",open,1713863907177
312,66276.69,0.9,0.0,BTC-28JUN24,0.0,0.0,67444.14,69.17,0.005,0.0,0.0,1.1,0.2395,0.106,0.152,[],"[[0.005, 0.9]]",0.16657387,BTC-28JUN24-72000-P,0.1582,66276.69,22454490926,"{'rho': -84.7063, 'theta': -59.48102, 'vega': 114.70141, 'gamma': 2e-05, 'delta': -0.52921}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863906927
313,66275.31,2.0,136.5,BTC-26APR24,63.8,70.07,66281.99,66.61,0.0385,0.0405,0.0,0.0,0.085,0.0065,,"[[0.0405, 136.5], [0.0415, 300.0], [0.042, 20.0], [0.0855, 10.0]]","[[0.0385, 2.0], [0.038, 1.1], [0.037, 18.0], [0.036, 814.0], [0.0022, 30.0]]",,BTC-26APR24-64500-C,0.0394,66275.31,23211209246,"{'rho': 3.46057, 'theta': -238.72189, 'vega': 21.11584, 'gamma': 9e-05, 'delta': 0.68629}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863909964
314,66275.31,24.0,6.1,SYN.BTC-24APR24,48.2,58.13,66277.4542,56.35,0.0019,0.0032,0.0,129.0,0.0345,0.0001,0.0028,"[[0.0032, 6.1], [0.0033, 108.0], [0.0034, 93.0], [0.0035, 27.0], [0.0037, 596.2]]","[[0.0019, 24.0], [0.0016, 642.0], [0.0015, 60.0], [0.0002, 6.0], [0.0001, 68.0]]",0.00335469,BTC-24APR24-68000-C,0.0029,66275.31,23211211288,"{'rho': 0.32058, 'theta': -195.3304, 'vega': 9.14398, 'gamma': 0.00014, 'delta': 0.18961}","{'volume_usd': 118900.48, 'volume': 228.2, 'price_change': -65.0, 'low': 0.0023, 'high': 0.0085}",open,1713863911208
315,66276.25,250.0,0.2,SYN.BTC-24APR24,62.49,77.25,66277.4093,71.29,0.0002,0.0007,0.0,36.8,0.023,0.0001,0.0007,"[[0.0007, 0.2], [0.0008, 64.0], [0.0009, 528.0], [0.001, 169.0], [0.0015, 1040.0]]","[[0.0002, 250.0], [0.0001, 1047.0]]",0.00078277,BTC-24APR24-62000-P,0.0005,66276.25,23211211332,"{'rho': -0.05509, 'theta': -30.07345, 'vega': 2.39856, 'gamma': 3e-05, 'delta': -0.03165}","{'volume_usd': 369.65, 'volume': 6.6, 'price_change': -69.5652, 'low': 0.0007, 'high': 0.0023}",open,1713863912931
316,66276.25,5.6,23.5,BTC-28JUN24,91.33,95.64,67443.1,93.48,0.001,0.0014,0.0,187.6,0.016,0.0001,0.0014,"[[0.0014, 23.5], [0.0015, 22.0], [0.0016, 21.0], [0.0017, 14.0], [0.0018, 46.0]]","[[0.001, 5.6], [0.0009, 7.0], [0.0008, 34.0], [0.0005, 2.0], [0.0004, 1.0]]",0.00117447,BTC-28JUN24-28000-P,0.0012,66276.25,23211213646,"{'rho': -1.11401, 'theta': -4.43106, 'vega': 6.25164, 'gamma': 0.0, 'delta': -0.00795}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863913949
317,66276.49,0.3,1.1,BTC-31MAY24,67.07,68.27,66854.79,67.79,0.0995,0.101,0.0,515.1,0.1595,0.0605,0.103,"[[0.101, 1.1], [0.1015, 156.0], [0.102, 73.0], [0.1025, 256.0], [0.159, 3.0]]","[[0.0995, 0.3], [0.098, 4.0], [0.0975, 128.0], [0.06, 5.0], [0.0575, 36.0]]",0.10050905,BTC-31MAY24-65000-C,0.1004,66276.49,23211214516,"{'rho': 34.31048, 'theta': -74.67407, 'vega': 83.59361, 'gamma': 3e-05, 'delta': 0.59406}","{'volume_usd': 227070.21, 'volume': 32.4, 'price_change': -0.9615, 'low': 0.102, 'high': 0.106}",open,1713863914989
318,66276.49,55.6,1.0,BTC-31MAY24,78.55,79.78,66854.75,79.17,0.003,0.0033,0.0,910.0,0.0255,0.0001,0.004,"[[0.0033, 1.0], [0.0036, 48.6], [0.0037, 27.0], [0.004, 8.0], [0.0041, 54.0]]","[[0.003, 55.6], [0.0028, 68.0], [0.0023, 19.0], [0.0022, 5.0], [0.002, 4.0]]",0.00393785,BTC-31MAY24-110000-C,0.0031,66276.49,23211215183,"{'rho': 2.15391, 'theta': -17.02383, 'vega': 16.319, 'gamma': 0.0, 'delta': 0.03414}","{'volume_usd': 6841.46, 'volume': 25.6, 'price_change': -4.7619, 'low': 0.0038, 'high': 0.0042}",open,1713863915991
319,66269.32,4.4,9.4,BTC-27SEP24,66.2,94.89,69334.06,87.21,0.683,0.687,0.0,159.0,0.7075,0.6705,0.687,"[[0.687, 9.4]]","[[0.683, 4.4], [0.0001, 2.0]]",0.68512006,BTC-27SEP24-22000-C,0.6853,66269.32,23211217704,"{'rho': 90.56875, 'theta': -3.63354, 'vega': 13.07865, 'gamma': 0.0, 'delta': 0.98908}","{'volume_usd': 433505.56, 'volume': 9.5, 'price_change': 0.0, 'low': 0.687, 'high': 0.687}",open,1713863918502
320,66268.19,1.1,71.2,BTC-31MAY24,67.19,68.36,66847.84,67.58,0.0875,0.089,0.0,743.3,0.1545,0.0485,0.0835,"[[0.089, 71.2], [0.0895, 29.0], [0.09, 65.1], [0.0905, 50.0], [0.091, 252.0]]","[[0.0875, 1.1], [0.087, 21.9], [0.086, 30.0], [0.085, 174.0], [0.0845, 50.0]]",0.08891649,BTC-31MAY24-67000-P,0.088,66268.19,23211218404,"{'rho': -38.13577, 'theta': -76.19809, 'vega': 85.57005, 'gamma': 3e-05, 'delta': -0.46076}","{'volume_usd': 919036.84, 'volume': 159.2, 'price_change': -10.2151, 'low': 0.083, 'high': 0.093}",open,1713863919256
321,66268.02,37.5,47.0,BTC-26APR24,88.11,95.51,66274.57,91.78,0.0004,0.0007,0.0,573.9,0.02,0.0001,0.0004,"[[0.0007, 47.0], [0.026, 10.0], [0.03, 25.0]]","[[0.0004, 37.5], [0.0001, 1187.0]]",0.00049546,BTC-26APR24-79000-C,0.0005,66268.02,23211210947,"{'rho': 0.09532, 'theta': -35.45511, 'vega': 2.68002, 'gamma': 1e-05, 'delta': 0.01836}","{'volume_usd': 745.45, 'volume': 21.7, 'price_change': -33.3333, 'low': 0.0004, 'high': 0.0006}",open,1713863921029
322,66267.57,20.0,60.0,BTC-26APR24,63.03,73.13,66274.33,67.86,0.055,0.0575,0.0,101.8,0.1015,0.018,0.062,"[[0.0575, 60.0], [0.058, 159.4], [0.0585, 350.0], [0.0595, 24.0], [0.1005, 10.0]]","[[0.055, 20.0], [0.0545, 18.0], [0.0535, 70.0], [0.0525, 28.0], [0.0495, 5.0]]",0.05487588,BTC-26APR24-63000-C,0.0562,66267.57,23211221168,"{'rho': 4.00753, 'theta': -188.7585, 'vega': 16.38429, 'gamma': 7e-05, 'delta': 0.80557}","{'volume_usd': 67080.13, 'volume': 17.0, 'price_change': 5.9829, 'low': 0.0585, 'high': 0.062}",open,1713863923001
323,66264.51,0.0,0.0,SYN.BTC-10MAY24,81.12,83.78,66468.93,79.99,0.0,0.0,0.0,0.0,0.0195,0.0001,0.0001,[],[],0.00162577,BTC-10MAY24-95000-C,0.0016,66264.51,23157588456,"{'rho': 0.78637, 'theta': -20.05119, 'vega': 8.85685, 'gamma': 1e-05, 'delta': 0.02609}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863924007
324,66260.72,18.4,0.8,SYN.BTC-10MAY24,63.62,65.38,66466.2275,64.74,0.051,0.0525,0.0,35.5,0.108,0.02,0.048,"[[0.0525, 0.8], [0.053, 150.0], [0.0535, 10.0], [0.0545, 750.0], [0.055, 48.0]]","[[0.051, 18.4], [0.0505, 612.0], [0.05, 1134.0], [0.0495, 36.0]]",0.05271825,BTC-10MAY24-66000-P,0.052,66260.72,23211222989,"{'rho': -15.55236, 'theta': -108.353, 'vega': 56.72204, 'gamma': 4e-05, 'delta': -0.45204}","{'volume_usd': 760760.04, 'volume': 222.7, 'price_change': -15.7895, 'low': 0.048, 'high': 0.057}",open,1713863925015
325,66259.71,66.0,0.6,SYN.BTC-10MAY24,63.92,65.12,66463.0275,64.56,0.044,0.045,0.0,89.2,0.0985,0.0155,0.042,"[[0.045, 0.6], [0.046, 56.0], [0.0465, 24.0], [0.047, 504.0], [0.0475, 40.0]]","[[0.044, 66.0], [0.0435, 44.7], [0.0425, 94.0], [0.042, 608.0], [0.0415, 42.0]]",0.04540155,BTC-10MAY24-65000-P,0.0445,66259.71,23211225031,"{'rho': -14.00066, 'theta': -106.00412, 'vega': 55.64457, 'gamma': 4e-05, 'delta': -0.40922}","{'volume_usd': 449012.15, 'volume': 153.1, 'price_change': -16.0, 'low': 0.042, 'high': 0.05}",open,1713863927093
326,66259.58,0.0,0.0,SYN.BTC-17MAY24,69.19,70.65,66590.025,57.98,0.0,0.0,0.0,0.0,0.109,0.023,,[],[],0.0580713,BTC-17MAY24-66000-P,0.0555,66259.58,23157588480,"{'rho': -22.59122, 'theta': -80.43372, 'vega': 68.43723, 'gamma': 4e-05, 'delta': -0.44656}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863928035
327,66259.57,21.1,23.9,SYN.BTC-25APR24,29.05,94.88,66266.1847,60.7,0.042,0.0535,0.0,0.0,0.095,0.0085,,"[[0.0535, 23.9], [0.065, 10.0]]","[[0.042, 21.1]]",0.04913338,BTC-25APR24-69000-P,0.0457,66259.57,23211224397,"{'rho': -3.03366, 'theta': -202.6023, 'vega': 12.98381, 'gamma': 9e-05, 'delta': -0.81335}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863930049
328,66259.48,0.0,28.3,BTC-26APR24,0.0,207.39,66270.07,100.0,0.0,0.3055,0.0,464.4,0.3555,0.248,0.3095,"[[0.3055, 28.3], [0.353, 10.0]]",[],0.30143527,BTC-26APR24-86000-P,0.2978,66259.48,23211210258,"{'rho': -6.92969, 'theta': -6.82758, 'vega': 0.40226, 'gamma': 0.0, 'delta': -0.99785}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863931100
329,66259.16,0.0,0.0,SYN.BTC-17MAY24,71.43,72.7,66593.615,70.68,0.0,0.0,0.0,0.0,0.072,0.007,,[],[],0.02656829,BTC-17MAY24-59000-P,0.0264,66259.16,23157588466,"{'rho': -11.37652, 'theta': -74.65067, 'vega': 52.09987, 'gamma': 2e-05, 'delta': -0.22639}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863933139
330,66258.44,4.8,9.0,BTC-27DEC24,73.09,74.49,70888.8,73.78,0.1645,0.1685,0.0,266.7,0.268,0.1105,0.164,"[[0.1685, 9.0], [0.169, 4.0], [0.1695, 16.8], [0.17, 26.0], [0.171, 4.0]]","[[0.1645, 4.8], [0.1635, 18.0], [0.162, 18.0], [0.117, 16.0]]",0.17109135,BTC-27DEC24-62000-P,0.1665,66258.44,23211231592,"{'rho': -224.63934, 'theta': -30.22656, 'vega': 203.14678, 'gamma': 1e-05, 'delta': -0.30001}","{'volume_usd': 143321.32, 'volume': 13.0, 'price_change': -2.0896, 'low': 0.164, 'high': 0.1675}",open,1713863934303
331,66255.65,0.0,0.0,SYN.BTC-17MAY24,70.76,71.95,66593.165,69.9,0.0,0.0,0.0,0.0,0.0775,0.0085,,[],[],0.03045987,BTC-17MAY24-60000-P,0.0303,66255.65,23157588467,"{'rho': -12.75452, 'theta': -78.46784, 'vega': 55.37503, 'gamma': 3e-05, 'delta': -0.25314}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863936091
332,66255.77,0.0,0.0,BTC-28JUN24,0.0,0.0,67433.87,69.77,0.0,0.0,0.0,0.0,0.2845,0.143,0.188,[],[],0.2112088,BTC-28JUN24-76000-P,0.1995,66255.77,22174534485,"{'rho': -98.43307, 'theta': -58.27816, 'vega': 111.40277, 'gamma': 2e-05, 'delta': -0.59942}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863937143
333,66258.44,24.1,17.3,BTC-3MAY24,67.36,70.68,66341.68,69.02,0.005,0.006,0.0,872.5,0.036,0.0001,0.008,"[[0.006, 17.3], [0.0115, 12.0], [0.012, 54.0], [0.0125, 119.0], [0.013, 49.0]]","[[0.005, 24.1], [0.0047, 93.0], [0.0044, 121.0], [0.0043, 1470.0], [0.0001, 128.0]]",0.00670213,BTC-3MAY24-77000-C,0.0055,66258.44,23211235668,"{'rho': 1.80809, 'theta': -69.34513, 'vega': 19.98348, 'gamma': 2e-05, 'delta': 0.10552}","{'volume_usd': 67155.28, 'volume': 125.6, 'price_change': 0.0, 'low': 0.008, 'high': 0.008}",open,1713863938942
334,66254.62,0.3,50.6,BTC-31MAY24,67.22,68.42,66846.27,67.77,0.072,0.0735,0.0,608.7,0.136,0.0365,0.069,"[[0.0735, 50.6], [0.074, 24.2], [0.0745, 8.0], [0.075, 78.0], [0.0755, 648.0]]","[[0.072, 0.3], [0.07, 80.0], [0.0695, 14.0], [0.069, 462.0], [0.06, 9.0]]",0.07323705,BTC-31MAY24-65000-P,0.0727,66254.62,23211235904,"{'rho': -33.27643, 'theta': -74.64737, 'vega': 83.59441, 'gamma': 3e-05, 'delta': -0.40616}","{'volume_usd': 559900.26, 'volume': 114.8, 'price_change': -9.8039, 'low': 0.069, 'high': 0.0785}",open,1713863940119
335,66253.94,16.8,28.9,SYN.BTC-10MAY24,58.81,90.6,66469.41,73.21,0.1905,0.2005,0.0,0.1,0.2375,0.157,0.1935,"[[0.2005, 28.9], [0.205, 11.1]]","[[0.1905, 16.8]]",0.1929627,BTC-10MAY24-54000-C,0.1938,66253.94,23211186303,"{'rho': 22.36702, 'theta': -46.5897, 'vega': 21.56842, 'gamma': 1e-05, 'delta': 0.91862}","{'volume_usd': 1287.41, 'volume': 0.1, 'price_change': 0.0, 'low': 0.1935, 'high': 0.1935}",open,1713863941126
336,66252.05,5.0,3.5,BTC-27SEP24,74.86,85.82,69330.35,80.37,0.6,0.604,0.0,246.8,0.6325,0.5815,0.6025,"[[0.604, 3.5], [0.6105, 44.0]]","[[0.6, 5.0], [0.5995, 3.5], [0.5925, 22.0], [0.234, 1.0], [0.025, 215.0]]",0.60148872,BTC-27SEP24-28000-C,0.6018,66252.05,23211238954,"{'rho': 111.6603, 'theta': -6.48831, 'vega': 25.34159, 'gamma': 0.0, 'delta': 0.97637}","{'volume_usd': 540944.85, 'volume': 13.5, 'price_change': -0.3309, 'low': 0.6025, 'high': 0.6045}",open,1713863943141
337,66251.82,16.5,29.8,BTC-3MAY24,58.83,70.73,66342.78,66.08,0.0905,0.096,0.0,263.7,0.142,0.054,0.101,"[[0.096, 29.8], [0.0965, 1540.0], [0.1315, 80.0], [0.1835, 10.0]]","[[0.0905, 16.5], [0.048, 3.0], [0.047, 1000.0], [0.0001, 48.0]]",0.09389464,BTC-3MAY24-61000-C,0.0938,66251.82,23211239388,"{'rho': 12.67735, 'theta': -103.34458, 'vega': 31.1054, 'gamma': 4e-05, 'delta': 0.7951}","{'volume_usd': 20253.15, 'volume': 3.0, 'price_change': 0.0, 'low': 0.101, 'high': 0.101}",open,1713863944188
338,66251.84,4.0,13.5,BTC-28MAR25,75.14,79.06,72882.74,76.87,0.446,0.4605,0.0,257.9,0.5975,0.3645,0.486,"[[0.4605, 13.5], [0.4635, 2.0]]","[[0.446, 4.0], [0.4415, 16.3]]",0.45647181,BTC-28MAR25-90000-P,0.4527,66251.84,23211242288,"{'rho': -621.65209, 'theta': -31.65794, 'vega': 279.16495, 'gamma': 1e-05, 'delta': -0.46588}","{'volume_usd': 973749.67, 'volume': 31.2, 'price_change': 8.0, 'low': 0.45, 'high': 0.517}",open,1713863946601
339,66252.88,28.4,4.2,BTC-3MAY24,70.28,72.9,66345.65,71.58,0.0048,0.0055,0.0,292.8,0.034,0.0001,0.0055,"[[0.0055, 4.2], [0.006, 45.0], [0.0065, 330.0], [0.007, 56.0], [0.0075, 64.0]]","[[0.0048, 28.4], [0.0046, 23.0], [0.0045, 32.0], [0.0044, 191.0], [0.0043, 524.0]]",0.00598901,BTC-3MAY24-57000-P,0.0051,66252.88,23211243336,"{'rho': -1.71012, 'theta': -63.71353, 'vega': 17.70474, 'gamma': 2e-05, 'delta': -0.08946}","{'volume_usd': 29957.93, 'volume': 74.1, 'price_change': -11.2903, 'low': 0.005, 'high': 0.007}",open,1713863947824
340,66252.22,3.6,44.0,BTC-27SEP24,75.45,76.56,69334.19,76.0,0.0195,0.0205,0.0,645.3,0.061,0.005,0.02,"[[0.0205, 44.0], [0.021, 36.8], [0.022, 10.0], [0.0335, 30.0]]","[[0.0195, 3.6], [0.019, 9.0], [0.0185, 30.0], [0.018, 40.0], [0.015, 1.0]]",0.01962901,BTC-27SEP24-38000-P,0.02,66252.22,23211244730,"{'rho': -27.64052, 'theta': -15.21913, 'vega': 62.85644, 'gamma': 0.0, 'delta': -0.07272}","{'volume_usd': 23064.97, 'volume': 18.0, 'price_change': 5.2632, 'low': 0.019, 'high': 0.02}",open,1713863949461
341,66250.87,5.0,21.4,BTC-26APR24,158.94,166.5,66271.1,100.0,0.0002,0.0003,0.0,613.3,0.015,0.0001,0.0003,"[[0.0003, 21.4], [0.0105, 10.0]]","[[0.0002, 5.0], [0.0001, 107.0]]",5.5e-07,BTC-26APR24-46000-P,0.0,66250.87,23210954495,"{'rho': -0.00011, 'theta': -0.02682, 'vega': 0.00516, 'gamma': 0.0, 'delta': -2e-05}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863950236
342,66252.31,0.0,0.0,BTC-28MAR25,0.0,0.0,72883.53,80.26,0.0,0.0,0.0,0.2,0.493,0.3365,0.535,[],[],0.39516761,BTC-28MAR25-56000-C,0.3967,66252.31,22611526071,"{'rho': 250.85542, 'theta': -25.4335, 'vega': 215.28642, 'gamma': 1e-05, 'delta': 0.76653}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863952207
343,66252.94,0.0,0.0,BTC-27DEC24,0.0,0.0,70894.28,76.62,0.0,0.0,0.0,0.1,0.5035,0.2925,0.55,[],[],0.38120463,BTC-27DEC24-84000-P,0.3729,66252.94,22873861875,"{'rho': -412.38034, 'theta': -35.92246, 'vega': 233.18583, 'gamma': 1e-05, 'delta': -0.48085}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863953252
344,66253.12,210.3,132.0,SYN.BTC-25APR24,57.51,63.55,66267.6683,60.54,0.007,0.0085,0.0,67.6,0.044,0.0001,0.013,"[[0.0085, 132.0], [0.009, 941.0], [0.0095, 17.0], [0.0265, 10.0], [0.03, 96.0]]","[[0.007, 210.3], [0.0065, 230.0], [0.006, 1158.0], [0.0001, 144.0]]",0.00783355,BTC-25APR24-68000-C,0.0078,66253.12,23211249687,"{'rho': 0.98631, 'theta': -256.46826, 'vega': 16.47925, 'gamma': 0.00012, 'delta': 0.28704}","{'volume_usd': 143217.37, 'volume': 176.0, 'price_change': 8.3333, 'low': 0.0105, 'high': 0.0135}",open,1713863955226
345,66253.12,4.0,4.0,BTC-28MAR25,72.74,80.78,72891.15,89.8,0.6095,0.6185,0.0,61.2,0.687,0.5965,0.609,"[[0.6185, 4.0], [0.6255, 24.0]]","[[0.6095, 4.0], [0.5965, 24.0]]",0.62826546,BTC-28MAR25-30000-C,0.6299,66253.12,23211250029,"{'rho': 201.55488, 'theta': -12.81243, 'vega': 96.72174, 'gamma': 0.0, 'delta': 0.92766}","{'volume_usd': 488175.41, 'volume': 12.0, 'price_change': -1.2165, 'low': 0.609, 'high': 0.6165}",open,1713863955416
346,66252.89,13.1,12.9,BTC-27DEC24,72.88,74.54,70894.75,73.98,0.075,0.0785,0.0,720.2,0.1525,0.042,0.0745,"[[0.0785, 12.9], [0.0795, 6.0], [0.11, 24.0]]","[[0.075, 13.1], [0.0745, 12.0], [0.074, 18.0]]",0.07996799,BTC-27DEC24-48000-P,0.0773,66252.89,23211250737,"{'rho': -120.28536, 'theta': -22.26187, 'vega': 149.22689, 'gamma': 1e-05, 'delta': -0.17246}","{'volume_usd': 153574.52, 'volume': 30.0, 'price_change': -3.871, 'low': 0.0745, 'high': 0.0785}",open,1713863957292
347,66253.27,10.8,83.3,BTC-31MAY24,66.21,69.94,66854.72,68.57,0.142,0.146,0.0,910.7,0.2015,0.1025,0.151,"[[0.146, 83.3], [0.147, 5.0], [0.1475, 25.0], [0.1485, 120.0]]","[[0.142, 10.8], [0.1405, 189.0], [0.14, 64.0], [0.1395, 300.0], [0.139, 300.0]]",0.14350987,BTC-31MAY24-60000-C,0.1445,66253.27,23211253026,"{'rho': 40.39307, 'theta': -64.90155, 'vega': 71.83501, 'gamma': 2e-05, 'delta': 0.7257}","{'volume_usd': 148073.9, 'volume': 15.0, 'price_change': 2.3729, 'low': 0.1475, 'high': 0.151}",open,1713863959295
348,66254.18,0.0,0.0,BTC-28MAR25,0.0,0.0,72897.75,76.54,0.0,0.0,0.0,0.0,0.346,0.163,0.158,[],[],0.23177561,BTC-28MAR25-66000-P,0.2295,66254.18,22914825733,"{'rho': -364.06962, 'theta': -27.83983, 'vega': 247.11639, 'gamma': 1e-05, 'delta': -0.3072}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863960296
349,66254.75,0.0,0.0,SYN.BTC-17MAY24,63.73,0.0,66605.195,65.94,0.0,0.0,0.0,0.0,0.141,0.0405,0.0695,[],[],0.07972398,BTC-17MAY24-68000-P,0.0793,66254.75,23196460254,"{'rho': -26.17392, 'theta': -93.26971, 'vega': 68.28442, 'gamma': 4e-05, 'delta': -0.51495}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863962276
350,66254.75,5.1,23.5,BTC-31MAY24,69.59,70.84,66857.13,70.27,0.0215,0.0225,0.0,1159.8,0.065,0.0065,0.0225,"[[0.0225, 23.5], [0.024, 89.0], [0.06, 6.0], [0.14, 3.0], [0.15, 1.0]]","[[0.0215, 5.1], [0.02, 81.0], [0.0115, 1.0], [0.01, 1.0], [0.008, 9.0]]",0.02279247,BTC-31MAY24-55000-P,0.022,66254.75,23211256895,"{'rho': -12.98542, 'theta': -49.50432, 'vega': 53.46588, 'gamma': 2e-05, 'delta': -0.16479}","{'volume_usd': 102300.99, 'volume': 68.3, 'price_change': -8.1633, 'low': 0.022, 'high': 0.0245}",open,1713863963345
351,66254.62,2.7,15.0,BTC-28JUN24,68.95,72.89,67441.48,70.76,0.233,0.2375,0.0,676.3,0.2935,0.1925,0.2415,"[[0.2375, 15.0], [0.238, 5.0], [0.24, 44.0], [0.243, 23.0]]","[[0.233, 2.7], [0.23, 10.0]]",0.23616243,BTC-28JUN24-54000-C,0.2351,66254.62,23211257785,"{'rho': 70.43413, 'theta': -41.31515, 'vega': 77.00458, 'gamma': 1e-05, 'delta': 0.8131}","{'volume_usd': 259205.92, 'volume': 16.4, 'price_change': 1.8987, 'low': 0.237, 'high': 0.2415}",open,1713863964332
352,66254.47,126.0,17.0,BTC-26APR24,156.02,175.58,66276.59,100.0,0.0001,0.0003,0.0,276.1,0.015,0.0001,0.0004,"[[0.0003, 17.0], [0.0115, 10.0]]","[[0.0001, 126.0]]",1.8e-07,BTC-26APR24-45000-P,0.0,66254.47,23210954503,"{'rho': -4e-05, 'theta': -0.00858, 'vega': 0.00183, 'gamma': 0.0, 'delta': -1e-05}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863966304
353,66254.72,128.0,129.6,BTC-31MAY24,66.82,69.4,66859.05,68.3,0.124,0.127,0.0,641.5,0.184,0.084,0.1325,"[[0.127, 129.6], [0.128, 260.0]]","[[0.124, 128.0], [0.1235, 14.6], [0.123, 420.0], [0.083, 20.0]]",0.12475977,BTC-31MAY24-62000-C,0.1257,66254.72,23211260699,"{'rho': 38.15229, 'theta': -69.86349, 'vega': 77.62393, 'gamma': 2e-05, 'delta': 0.67463}","{'volume_usd': 25954.78, 'volume': 3.0, 'price_change': 3.1128, 'low': 0.128, 'high': 0.1325}",open,1713863968367
354,66256.92,0.0,0.0,SYN.BTC-17MAY24,67.56,68.76,66606.28,69.38,0.0,0.0,0.0,0.0,0.0715,0.0065,,[],[],0.02583533,BTC-17MAY24-76000-C,0.026,66256.92,23157588484,"{'rho': 10.55932, 'theta': -79.08018, 'vega': 56.23129, 'gamma': 3e-05, 'delta': 0.26062}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863969325
